ID_genome_file,Mean_grey0C_08dpi,Mean_grey0C_12dpi,Mean_grey0C_15dpi,Mean_grey0C_19dpi,Mean_grey18C_08dpi,Mean_grey18C_12dpi,Mean_grey18C_15dpi,Mean_grey18C_19dpi,Mean_grey30C_08dpi,Mean_grey30C_12dpi,Mean_grey30C_15dpi,Mean_grey30C_19dpi,Radius0C_08dpi,Radius0C_12dpi,Radius0C_15dpi,Radius0C_19dpi,Radius18C_08dpi,Radius18C_12dpi,Radius18C_15dpi,Radius18C_19dpi,Radius30C_08dpi,Radius30C_12dpi,Radius30C_15dpi,Radius30C_19dpi,Ratio0C,Ratio18C,Ratio30C,SporespermL0C,SporespermL18C,SporespermL30C,GrowthRate0C,GrowthRate18C,GrowthRate30C,Std_grey0C_08dpi,Std_grey0C_12dpi,Std_grey0C_15dpi,Std_grey0C_19dpi,Std_grey18C_08dpi,Std_grey18C_12dpi,Std_grey18C_15dpi,Std_grey18C_19dpi,Std_grey30C_08dpi,Std_grey30C_12dpi,Std_grey30C_15dpi,Std_grey30C_19dpi,Interceptx0C,Interceptx18C,Interceptx30C,Max_grey0C_08dpi,Max_grey0C_12dpi,Max_grey0C_15dpi,Max_grey0C_19dpi,Max_grey18C_08dpi,Max_grey18C_12dpi,Max_grey18C_15dpi,Max_grey18C_19dpi,Max_grey30C_08dpi,Max_grey30C_12dpi,Max_grey30C_15dpi,Max_grey30C_19dpi
ST92ISR_Ar_17e,143.497296296296,120.982258064516,99.96225,83.475,149.017129032258,135.193117647059,114.52115625,75.8969666666667,,,,,0.710890324292814,2.40851565491581,3.66044649896875,5.10444122513381,0.779418587805737,2.17892719469123,3.05089214585875,3.93104691624868,,,,,0.20873786407767,0.475275590551181,,1836032.5,1806669.875,,0.367893757168535,0.354165173719254,,7.25696296296296,13.888935483871,20.2489166666667,21.8935714285714,6.10651612903226,11.0306176470588,25.602125,19.2530666666667,,,,,5.73620156193297,5.46265572920175,,178.814814814815,179.903225806452,161.75,176.190476190476,179.451612903226,178.441176470588,173.375,154.8,,,,
ST92ISR_Ar_17i,147.283760869565,139.234,102.493153846154,74.2854897959184,146.645761363636,125.24131884058,77.7158392857143,60.8935434782609,147.676181818182,143.222290322581,113.401379310345,79.2882222222222,0.48159901935471,1.42876383172778,2.1975776510027,3.04019429885578,0.648874742136666,2.32048049671101,3.37801661278942,4.17906035984071,0.485576202429618,1.62520920941609,3.00156468084405,4.43913541427707,0.489,1.07474903474903,0.220366972477064,401492.25,614793.375,509489.75,0.221522057619492,0.392405021653632,0.382416081602781,5.2024347826087,10.6306226415094,17.1830384615385,11.9797142857143,5.77856818181818,18.9625797101449,16.4595,7.62945652173913,5.00554545454545,13.3509677419355,22.5772413793103,18.9217777777778,4.71899510884659,6.05033048474695,6.85681784859141,179.978260869565,186.188679245283,164.288461538462,150.877551020408,184.068181818182,184.753623188406,149.339285714286,149.434782608696,173.727272727273,196.870967741935,169.862068965517,167.740740740741
ST92ISR_Ar_18b,154.286730769231,137.36232,127.540884615385,125.365913043478,156.186041666667,139.653276595745,129.45685106383,123.292023809524,154.5937,141.674179487179,130.28468,125.099,0.656796984490102,1.46509154746017,2.10187563934671,3.19231809190704,0.674324156916728,1.43228665314783,2.11088420324434,3.0994723003719,0.664713827466926,1.35460870047859,1.95032222741507,2.84504767895801,0.1824,0.68695652173913,0.269302325581395,305727.125,262478.5,364233.375,0.246389844724803,0.238550768231791,0.204040472855671,4.31361538461538,8.37364,14.3986153846154,17.7182173913043,4.67239583333333,7.80512765957447,13.6726170212766,18.7074285714286,4.6618,7.69387179487179,13.62448,17.34248,5.07746625109361,5.32595440408131,4.83983105190148,180.346153846154,171.92,171.576923076923,173.086956521739,182.708333333333,177.170212765957,180.127659574468,176.190476190476,184.725,179.128205128205,180.88,175.04
ST92ISR_Ar_19e,149.198333333333,102.138333333333,74.2356666666667,62.588,144.566159090909,92.763152173913,72.8078260869565,62.9230222222222,145.714217391304,102.396,72.453375,58.0197391304348,0.608173625400655,1.35781224029742,2.01196541127021,2.95094094604094,0.624524769686214,1.36132539022705,1.82586046571099,2.31518097881989,0.635005848924265,1.43561233491048,2.04130430670952,2.77449390079887,0.0333333333333333,0.627403314917127,0.165531914893617,53885.875,62838.75,48627.375,,0.137909298439425,0.201829219785734,2.628,15.276,19.711,14.72,4.37634090909091,15.0665,14.308,13.1696666666667,3.54178260869565,19.0510416666667,16.7226666666667,11.2717826086957,,2.88893794812892,4.77155457410795,160.0,161.0,157.0,147.333333333333,157.818181818182,144.717391304348,135.847826086957,133.977777777778,160.130434782609,153.625,143.916666666667,130.869565217391
ST92ISR_Ar_1b,153.998909090909,113.9865,107.973681818182,100.101095238095,151.442275862069,136.864107142857,120.565555555556,89.18388,152.143350877193,108.717672727273,106.4742,86.5806170212766,0.611449352029161,1.48923749239128,2.18272824457999,3.02880380100389,0.59213304002197,1.57345370722814,2.113700318976,2.74413114541092,0.687474038795467,1.63476738101275,2.29186951640838,3.12926385266544,0.196179775280899,0.404770642201835,0.389532710280374,297081.5,609708.0,310899.13,0.219526784099398,0.202677751620707,0.217907922027809,2.91572727272727,19.3720416666667,26.4038636363636,23.4222380952381,3.19868965517241,8.56564285714286,12.4662222222222,19.92712,3.42968421052632,21.7300727272727,24.9576363636364,16.7461914893617,5.18802918654692,4.56654053744333,4.40899001816992,165.863636363636,164.458333333333,169.363636363636,181.571428571429,168.275862068966,168.642857142857,158.407407407407,156.12,171.59649122807,163.254545454545,164.527272727273,148.276595744681
ST92ISR_Ar_1c,156.296513761468,114.506942857143,99.6415408163265,65.9131956521739,155.556333333333,111.428294117647,111.40125,95.1970588235294,,,,,0.649547242086788,1.40646130015396,1.91741394249818,2.50176184606662,0.651583331587748,1.55577182185768,2.32260315539032,3.35523932349639,,,,,0.677524752475248,0.231764705882353,,664456.375,928313.0,,0.15315335579696,0.248899200359112,,2.86311009174312,17.7741333333333,20.9049285714286,19.6812391304348,3.40838888888889,24.4005882352941,29.72325,28.0346470588235,,,,,2.03296587957938,5.73934166539817,,167.899082568807,161.914285714286,160.591836734694,141.739130434783,171.555555555556,171.588235294118,181.375,173.176470588235,,,,
ST92ISR_Ar_1j,136.100980392157,113.58786,100.882708333333,82.7318444444444,145.05411627907,129.953095238095,114.613575,92.97721875,134.51692,114.780434782609,109.844954545455,103.5098,0.788154647224305,2.17656586997671,2.89647152451781,3.80043225658457,0.860935942979569,2.28335681344361,3.2212318738651,4.75373644379011,0.96647783274936,2.61674215602012,3.49114341731003,4.45605461011667,0.34639175257732,0.538853503184713,0.152444444444444,215205.5,321999.25,293147.5,0.258381128824627,0.318956894096921,0.288537679366477,8.87872549019608,14.01206,13.6992708333333,14.3438,7.80255813953488,13.8577857142857,13.525725,14.71015625,9.97716,13.6791739130435,14.8985909090909,16.94055,3.80423499399949,5.09458925287864,2.00164379368642,159.0,163.28,154.6875,152.111111111111,178.0,185.238095238095,172.925,166.78125,167.8,165.434782608696,171.636363636364,172.5
ST92ISR_Ar_21a,158.415571428571,147.279526315789,122.28195,94.8094210526316,155.43525,140.035714285714,122.296714285714,96.9087142857143,,,,,0.550662621261245,1.3092541843466,1.95978130692607,2.75517896648253,0.726279725591995,1.79647305047775,2.60833095157254,3.84152558508849,,,,,0.177974683544304,0.100689655172414,,1373209.5,1565805.625,,0.204188180711781,0.290789982863939,,4.01195238095238,9.82657894736842,24.1582,22.2971578947368,6.151125,13.6594285714286,28.4158571428571,34.924,,,,,5.20200771847444,5.64168107922359,,173.333333333333,178.473684210526,186.95,157.210526315789,192.625,199.857142857143,202.571428571429,203.0,,,,
ST92ISR_Ar_22f,158.573636363636,156.740481481481,155.733461538462,146.72556,158.970277777778,157.019686567164,155.676318181818,140.978484848485,157.005815789474,156.330520833333,154.846854166667,141.612869565217,0.344203400865121,0.931414900952178,1.44320970671117,2.19505908120777,0.365383301993066,0.890405843960584,1.37962010947824,2.08202874942201,0.371750654325315,0.898121394261295,1.38501485661642,2.04048174086041,0.164269662921348,0.848170212765957,0.31,144679.0,227869.25,157338.125,0.186673735135983,0.167780026861492,0.155689229105689,6.39854545454545,6.97551851851852,8.02019230769231,9.38376,6.07522222222222,6.51107462686567,6.23177272727273,10.196196969697,6.12136842105263,6.37172916666667,6.31139583333333,10.4620652173913,6.71399458174102,6.45443082605477,5.92495231281795,196.181818181818,197.185185185185,198.230769230769,206.68,194.638888888889,193.611940298507,189.181818181818,198.318181818182,194.447368421053,191.979166666667,189.0,199.934782608696
ST92ISR_Ar_2f,162.107217391304,133.837163636364,113.56601,82.4213939393939,159.121021052632,128.531593023256,112.509814814815,72.6171086956522,162.095116666667,140.847142857143,123.932274193548,78.3778245614035,0.632611425170584,1.91452894885122,2.74033806263366,2.68588237273128,0.617230031358087,1.93385419547703,2.90263302204972,3.60752827566372,0.554811165271782,1.89551623108564,2.97258133441369,3.97057588928438,0.739488491048593,1.16883116883117,0.408595041322314,947297.125,741279.125,887609.625,0.269349496474499,0.300915228431937,0.379142169908957,4.55168695652174,12.9794818181818,13.8425,12.3370757575758,3.98609473684211,14.4026627906977,14.8677037037037,10.9972608695652,5.09981666666667,10.8831746031746,14.7454193548387,14.2080701754386,4.86996076940493,4.00881191333995,6.5478613065534,186.939130434783,182.718181818182,168.46,139.166666666667,179.168421052632,177.883720930233,170.987654320988,135.45652173913,194.766666666667,189.095238095238,181.451612903226,142.982456140351
ST92ISR_Ar_4b,145.003441176471,136.4005625,126.2075625,106.118033333333,146.540509090909,121.093472727273,112.32212,107.019428571429,145.783192307692,128.330384615385,119.71024,113.629833333333,0.510050032832561,1.22273205518826,1.85768161728759,2.78827511656713,0.498404702817095,1.23716836019431,1.98135311805542,3.2170603768751,0.561244961563944,1.32744524953758,2.00466272076165,2.81998965880014,0.225,0.713591160220994,0.176831683168317,133222.5,287422.0,163631.875,0.209063699087692,0.236172327011108,0.197759374180489,4.63070588235294,9.18275,19.3934375,22.1954666666667,5.144,20.4833636363636,25.4964,21.0084761904762,4.64942307692308,17.6748846153846,22.15392,17.1789583333333,5.89254233854975,6.25481764194986,5.11189987171467,163.676470588235,168.3125,167.90625,164.5,171.254545454545,165.272727272727,170.72,172.666666666667,165.461538461538,167.269230769231,164.24,159.458333333333
ST92ISR_Ar_4e,159.648933333333,147.496714285714,125.304692307692,93.6332307692308,158.948944444444,144.663111111111,120.003254545455,87.0751052631579,161.215347826087,146.787045454545,124.8254,94.4300526315789,0.739021026100408,1.64372664758958,2.24886349336558,3.08794870606723,0.815344585261426,1.69610347892525,2.3789339286572,3.15862764987313,0.826813841455036,1.71803701745024,2.49502633303417,3.37524442761686,0.139272727272727,0.737454545454545,0.144285714285714,232267.75,285257.0,198821.25,0.226694389889151,0.216234498656712,0.229152321657842,3.90306666666667,4.90542857142857,20.8427692307692,19.1656923076923,3.57731481481481,5.52101851851852,22.7017272727273,21.6824736842105,3.48008695652174,5.08231818181818,21.881,22.0967368421053,4.71702838294741,4.04876796958441,4.27686946558392,182.133333333333,179.214285714286,184.615384615385,163.615384615385,177.388888888889,179.240740740741,185.218181818182,154.877192982456,179.304347826087,176.590909090909,186.7,174.631578947368
ST92ISR_Ar_4f,160.438864864865,140.491578947368,123.733333333333,92.7980256410256,158.24465625,135.355375,121.539965517241,98.35992,158.608909090909,141.444,124.31,106.4775,0.54038884179838,1.62624448044096,2.27427572500397,2.99221800481856,0.546920370098909,1.75679618475892,2.39051892156464,3.21564958459259,0.544620044520099,1.60762582960309,2.27441136202646,3.24267036689107,0.260522875816993,0.473220338983051,0.244065040650407,530071.875,955938.75,664300.375,0.259607152991643,0.249938131620651,0.219207521217365,4.02437837837838,9.78105263157895,20.7573076923077,19.3200512820513,4.7855625,12.40546875,22.5724137931034,19.88616,4.00893939393939,8.77935483870968,17.1050967741935,19.7471071428571,4.76924856128482,5.29840949863723,4.91160037910047,178.459459459459,181.289473684211,171.076923076923,152.666666666667,179.28125,176.4375,168.620689655172,169.28,181.151515151515,181.903225806452,173.838709677419,166.857142857143
ST92ISR_Ar_5a,160.625333333333,157.495666666667,148.686777777778,141.629125,162.384928571429,154.521,142.5124375,135.283066666667,,,,,0.397347465632259,0.885358297412121,1.30194354819779,2.13031287695309,0.37198227128224,1.00006350273025,1.53792720140667,2.41484965945035,,,,,0.05875,0.272131147540984,,1202143.625,1190053.125,,0.179706209498196,0.177976472823947,,5.51566666666667,6.55666666666667,6.89333333333333,9.4915,5.50778571428571,6.2795625,7.8399375,14.5882,,,,,6.09612540000496,6.35271258824153,,196.0,202.555555555556,190.222222222222,191.0,193.071428571429,195.3125,179.5,187.266666666667,,,,
ST92ISR_Ar_5g,134.2438,97.9461818181818,97.6356818181818,79.7867222222222,130.887894736842,97.2266842105263,89.4119142857143,77.6877575757576,132.487318181818,93.1206315789474,96.9904736842105,84.2651,0.944948028112535,2.3624247574455,3.08092888605146,3.8252865520063,0.972904260967323,2.28707797275869,3.0725521091984,3.94697983625423,0.918865950756043,2.5090362145262,3.26545769107022,3.9365232415427,0.160229885057471,0.605,0.1925,250461.625,464090.25,366484.125,0.257772557512837,0.257835747917528,0.255016660018237,5.39012,18.5660909090909,24.8201363636364,20.5246111111111,7.20963157894737,20.0633421052632,22.2712571428571,20.7543333333333,5.26104545454545,17.0506842105263,24.8872105263158,22.3196,3.57564749163025,3.54544754502749,2.56304617824995,160.8,146.636363636364,163.818181818182,149.055555555556,153.868421052632,152.0,166.8,173.575757575758,157.0,144.789473684211,169.105263157895,159.6
ST90ORE_a12_3B_11,151.62125,104.883772727273,105.536666666667,104.367976190476,152.937928571429,112.196512195122,101.583666666667,102.106243902439,151.911219512195,107.045333333333,104.550047619048,102.731476190476,0.54866738029401,1.21727853727838,1.63569554957671,2.08742331607328,0.561692316345394,1.37120945915573,1.78683265855109,2.23443640708675,0.523197303608781,1.2114953072349,1.61589189096484,2.04477625744722,0.32,0.55566265060241,0.290898203592814,349038.0,564248.125,338187.0,0.141554586798606,0.153180736465344,0.13444263465077,3.80104545454545,14.075,15.3280476190476,16.3274047619048,3.68259523809524,13.3897804878049,13.4948571428571,15.688512195122,3.30417073170732,14.5013333333333,14.4421666666667,15.7545952380952,3.6461529629968,3.72494777947847,3.11251594763867,167.659090909091,158.931818181818,155.428571428571,160.5,169.738095238095,157.585365853659,146.928571428571,154.09756097561,166.560975609756,155.452380952381,152.595238095238,156.095238095238
ST90ORE_a12_3B_15,152.272384615385,125.256684210526,98.8617368421053,91.8401052631579,143.262441176471,114.89125,93.9566,93.6817352941176,150.350130434783,120.684304347826,93.664619047619,84.7491052631579,0.697986293772616,2.16493461652624,3.17992064635646,4.13097435389189,0.700028357763733,1.70422986709294,2.31434022549322,3.01818049698854,0.775371160086567,1.9440224029175,2.79144778482957,3.64360045877235,0.131428571428571,0.486043165467626,0.146046511627907,212447.88,454258.25,354079.5,0.24436477142876,0.199872869796788,0.246286589927794,7.14315384615385,16.9483684210526,15.5766842105263,19.4105263157895,6.46911764705882,20.3443611111111,16.2592857142857,18.8054117647059,6.0445652173913,19.7698695652174,13.2402380952381,14.8113684210526,4.39566673641577,3.56032244495794,3.73392101851772,182.384615384615,179.684210526316,170.631578947368,167.473684210526,170.323529411765,165.277777777778,160.285714285714,165.911764705882,173.565217391304,181.086956521739,160.333333333333,166.578947368421
ST90ORE_a12_3B_17,158.938142857143,144.892444444444,111.886777777778,85.446,156.748916666667,137.06252,98.91428,83.65148,,,,,0.59143010768563,1.37110774409593,2.20981418180761,3.35821194775066,0.683598670084632,1.517377486302,2.42505552470719,3.74612645846218,,,,,0.0894117647058824,0.336565656565657,,1551041.75,1556223.5,,0.276852322493677,0.279877646218388,,4.01142857142857,9.21755555555556,20.6975555555556,25.0347777777778,4.04845833333333,13.06848,21.71064,23.306,,,,,6.3014900581909,5.86494986228176,,185.857142857143,184.555555555556,168.222222222222,165.888888888889,181.208333333333,184.16,164.68,157.68,,,,
ST90ORE_a12_3B_18,141.111954545455,105.276913043478,91.4860952380952,93.1024,142.949833333333,110.383636363636,90.9701,90.8645555555556,141.9256,100.852,91.0387,93.6057142857143,0.513618336891672,1.72499496016811,2.71271556926956,3.93854454864906,0.510517436165693,1.89329994727005,3.02479682190171,4.30160660858831,0.496160833514366,1.89028941007422,2.60098520677687,3.90323483833425,0.144651162790698,0.142857142857143,0.0677777777777778,313894.0,436362.75,524365.5,0.31898737705022,0.23920284171822,0.393094543303789,4.67095454545455,14.1849565217391,18.440380952381,24.1179,4.467,15.1746363636364,19.0336,27.1805555555556,5.4267,15.9501111111111,18.5202,25.2041428571429,6.302386521979,6.35742495284325,6.75804535199078,155.363636363636,159.260869565217,150.285714285714,167.2,159.333333333333,189.272727272727,148.6,173.222222222222,164.7,173.555555555556,154.5,185.285714285714
ST90ORE_a12_3B_19,161.439,146.754117647059,126.788294117647,107.9693125,158.761555555556,146.1557,128.4495,109.2763,,,,,0.416004774693584,1.0769855231693,1.76504487421364,2.75869972342941,0.452609507953214,1.19932179078599,1.94422671845798,2.96949748266309,,,,,0.134838709677419,0.195897435897436,,957202.375,1136316.625,,0.226387553985135,0.211990206694011,,3.83366666666667,8.12929411764706,18.3579411764706,27.8545625,4.62566666666667,9.4725,18.7659,24.1005,,,,,6.58814566924291,5.99046553225262,,181.166666666667,176.294117647059,177.588235294118,181.125,182.555555555556,186.3,185.4,176.0,,,,
ST90ORE_a12_3B_2,158.4635,104.896642857143,92.2018,72.7305333333333,157.313636363636,89.5247,84.2461428571429,81.0134210526316,158.698086956522,91.1488260869565,82.6666071428571,70.73815,0.555057812275963,1.71961378788926,2.31913762206589,2.86159020567657,0.603409492325422,1.6825142614576,2.11137706624437,2.76416538766101,0.648321877712635,1.7563970094548,1.98882356483702,2.58783037112811,0.113793103448276,0.292682926829268,0.194468085106383,184838.5,487126.375,369676.875,0.238094958124945,0.186156263474507,0.178616599260033,3.6785,24.0120714285714,25.5054666666667,10.2115333333333,4.08159090909091,21.60185,20.735380952381,14.9861052631579,3.93495652173913,21.8697826086957,19.3773928571429,11.62755,5.27695875536344,3.85031462226964,2.49129823850086,175.857142857143,167.642857142857,156.2,137.333333333333,176.454545454545,154.9,149.095238095238,147.157894736842,176.478260869565,152.695652173913,143.642857142857,137.05
ST90ORE_a12_3B_21,161.026866666667,118.764779661017,101.287482758621,96.0126545454545,161.225985507246,121.346820895522,108.727409090909,101.714983870968,162.706948275862,121.753838235294,103.149921875,96.8951612903226,0.52122285257947,1.40086629732811,1.95176463604973,2.70963710464508,0.501085657939728,1.28014563653817,1.7285463570374,2.38812484062793,0.510620523042206,1.34098865116795,1.91673126280316,2.90696025372616,0.390344827586207,0.948181818181818,0.476666666666667,390280.75,538802.375,572199.875,0.201014761177903,0.176224905918664,0.207212346177103,4.99986666666667,12.2677457627119,15.2536551724138,20.0798181818182,4.65055072463768,8.89277611940298,11.9183787878788,17.5697903225806,4.84427586206897,10.8638529411765,13.04603125,18.6653548387097,5.13458645529299,4.87018524919692,5.0655120952161,189.316666666667,177.169491525424,162.051724137931,164.0,186.376811594203,160.55223880597,154.772727272727,160.822580645161,189.206896551724,175.191176470588,154.53125,158.532258064516
ST90ORE_a12_3B_3,156.663181818182,137.292085714286,101.861411764706,93.6184705882353,158.188555555556,137.376111111111,103.592888888889,96.4303333333333,156.1432,150.718142857143,123.411285714286,100.068,0.498267315684606,1.31948754819666,1.94178118719638,2.72288306006145,0.440784029446142,1.351301864391,2.12340832554513,3.22798351969223,0.441526445693838,1.20184521356353,1.83474050524121,2.88645266461071,0.247058823529412,0.146666666666667,0.0676923076923077,673522.375,657095.125,947311.875,0.195344920372598,0.238339532172441,0.242011434666661,4.17739393939394,9.14831428571429,15.8775,18.4462941176471,4.82766666666667,10.0866666666667,22.4934444444444,21.3538888888889,3.561,3.97757142857143,17.6244285714286,25.161,4.8005039724727,6.340386429685,6.16346821152371,180.151515151515,165.485714285714,159.235294117647,165.529411764706,187.555555555556,170.333333333333,183.333333333333,173.777777777778,178.0,168.714285714286,170.285714285714,171.0
ST90ORE_a12_3B_4,158.26619047619,81.0966279069767,75.2520256410256,77.3393333333333,156.124818181818,82.4718,77.3226666666667,77.2883333333333,,,,,0.593215766491962,1.33713340168405,1.88695889223615,2.65308882038037,0.690209146784641,1.55029984750675,2.24708951676498,3.21657562633528,,,,,0.27675,0.197948717948718,,1309653.0,1417506.75,,0.184751334508968,0.22405249119275,,3.4197380952381,14.1612790697674,17.1771794871795,18.4665833333333,4.33136363636364,13.6603,18.5587777777778,19.5813333333333,,,,,4.70410804948631,4.72691058680573,,176.428571428571,145.046511627907,146.307692307692,149.777777777778,183.090909090909,136.2,167.222222222222,172.444444444444,,,,
ST90ORE_a12_3B_5,152.7696,140.464636363636,111.1462,88.8316363636364,155.330807692308,130.203807692308,98.7104583333333,78.1325652173913,153.099173913043,124.82819047619,92.3484285714286,75.97975,0.501448290062309,1.40390392841369,2.41068970586712,3.76889452512533,0.530924349139173,1.42551543461773,2.4162168034419,3.84057042613135,0.577893588620225,1.57253184968535,2.60086898296118,4.15672469133108,0.0780952380952381,0.381818181818182,0.164,74675.5,224981.375,108741.0,0.281396202182219,0.305629773516438,0.307590028821937,4.4226,13.115,30.6818,30.4579090909091,4.30261538461538,19.5386153846154,33.5084166666667,25.8781304347826,5.13930434782609,21.2507619047619,29.9755238095238,22.8037,6.43429980060562,6.59582417624406,6.44609988888486,178.5,184.727272727273,186.1,168.636363636364,181.615384615385,180.807692307692,169.958333333333,160.695652173913,185.304347826087,181.52380952381,164.047619047619,152.15
ST90ORE_a12_3B_6,154.51135,150.827681818182,133.990619047619,100.234476190476,155.473238095238,152.451,135.073444444444,89.3135294117647,153.931341463415,148.692564102564,121.481210526316,87.2695294117647,0.708145974227198,2.47159042143674,3.62686418627473,4.88498284799448,0.633285960179577,2.48580316007591,3.78630385182624,5.22020078686261,0.704887629728173,2.38344189375599,3.29887832141215,4.54634358554912,0.143333333333333,0.269473684210526,0.261052631578947,438018.25,412467.125,292012.0,0.407697041718193,0.462787449306135,0.362640254154775,5.16475,10.1174090909091,20.0972857142857,19.6074285714286,4.768,11.1579,20.7667222222222,29.0808823529412,4.95634146341463,12.4412307692308,22.4966315789474,18.7811764705882,5.79999678133705,6.76408681524713,5.75573483715278,197.3,203.318181818182,194.190476190476,176.047619047619,188.428571428571,200.05,200.722222222222,189.647058823529,191.268292682927,199.692307692308,186.763157894737,164.558823529412
ST90ORE_a12_3B_7,148.39175,142.09452173913,113.248,113.034863636364,146.040695652174,138.28,106.045545454545,103.200368421053,146.985714285714,140.409857142857,102.849785714286,102.847357142857,0.615238530498858,1.57043578732661,2.13343232252703,2.72507892957809,0.538876219466612,1.56673912168093,2.15686543967116,3.0064742111249,0.520998542265417,1.5852784704965,2.17577181022334,2.87319132808277,0.169450549450549,0.293023255813953,0.108571428571429,171546.75,524755.5,396063.25,0.214330572746534,0.224897601392978,0.259205498775577,3.52425,8.23552173913044,14.299,15.0035,3.67986956521739,9.95927272727273,17.1448636363636,17.2634210526316,3.11021428571429,8.985,18.6298571428571,16.2797857142857,4.68308700456384,5.01030765131296,6.01151545320753,161.041666666667,170.826086956522,157.454545454545,164.227272727273,159.260869565217,174.5,152.5,165.263157894737,154.785714285714,175.214285714286,154.571428571429,158.928571428571
ST90ORE_a12_3B_8,154.970782608696,123.181428571429,106.454947368421,80.1850666666667,154.862934782609,113.02169047619,95.7875135135135,95.4907428571429,153.936683544304,107.135357142857,94.004431372549,88.1978095238095,0.515785048902788,1.73010591506708,3.12474644296121,5.0103486334032,0.575993964138645,1.94862740982527,3.25816380556806,4.62520770045218,0.553900932122175,1.57568710610103,2.69131879459493,4.07361017170568,0.146666666666667,0.553,0.42719298245614,213629.0,519339.38,279927.625,0.412498876366359,0.354521892631031,0.302217454092327,4.53330434782609,19.2599523809524,20.2185263157895,24.1152666666667,5.00630434782609,19.0085,19.0604324324324,24.9773714285714,4.46384810126582,21.8911607142857,20.7589019607843,26.2040952380952,6.85007199602608,6.50755342194897,6.36179972392568,174.95652173913,161.190476190476,155.842105263158,159.866666666667,179.695652173913,157.404761904762,153.027027027027,171.771428571429,171.063291139241,154.053571428571,153.78431372549,169.095238095238
ST90ORE_a12_3B_9,157.766724137931,81.3112068965517,82.0697,80.1243571428571,157.9585,83.2649310344828,78.3921034482759,82.1890357142857,,,,,0.63640168548267,1.46864328147128,2.01183420508794,2.96086382692721,0.618150395655379,1.45807021544644,1.98294029171959,2.75005271832728,,,,,0.201724137931034,0.418983050847458,,1544173.125,2305308.125,,0.212438367689718,0.196514810210757,,4.83496551724138,15.2591379310345,19.5385666666667,20.2720714285714,4.84340625,17.3005517241379,19.4243448275862,20.6427142857143,,,,,5.00500753401488,4.69455594060283,,191.034482758621,144.275862068966,164.966666666667,150.357142857143,186.875,152.793103448276,153.931034482759,158.285714285714,,,,
ST90ORE_a12_4A_1,153.430961538462,83.393802631579,71.8256883116883,72.7517826086956,153.631975,85.8402875,74.395987654321,74.3307051282051,156.164095238095,91.1602325581395,75.2087674418605,78.1610714285714,0.664146304927243,1.43857009448148,1.75897524934872,2.28200658582253,0.654004159747237,1.41401553495737,1.7463094802235,2.30981604456386,0.649231211716316,1.43823637973674,1.83746761712637,2.41693848797537,0.5112,1.08978056426332,0.296705882352941,183956.125,425682.25,183956.125,0.147639374617963,0.149472006445974,0.16161175223609,3.04091025641026,16.12475,16.5482597402597,19.5842898550725,3.0696875,15.15335,16.0742098765432,20.8033076923077,3.00685714285714,14.9822325581395,16.5966511627907,19.7324285714286,2.65416547087169,3.18282066828949,3.23917159232527,166.730769230769,149.407894736842,149.155844155844,143.289855072464,166.3625,141.1625,161.358024691358,163.846153846154,169.571428571429,145.627906976744,149.744186046512,156.071428571429
ST90ORE_a12_4A_10,152.301047619048,130.3425,119.08005,94.8227368421053,152.672830985915,120.373378787879,96.7087166666667,75.0519361702128,153.182577777778,127.699282608696,114.275863636364,95.8455897435897,0.509260888893125,1.78893212862424,2.97492208987464,4.56065354148603,0.537542357710948,1.81260178287551,2.81541058293224,4.46224939961566,0.506379488863221,1.64689866948829,2.65216319538688,4.16517683662914,0.142926829268293,0.869508196721312,0.308275862068966,265194.625,432782.88,300185.5,0.402204219892026,0.341033126625894,0.338265908954701,3.66471428571429,14.8568636363636,18.88185,17.4522631578947,3.71049295774648,14.3599848484848,16.16915,16.2747234042553,3.42157777777778,13.1733043478261,15.8949545454545,17.7385641025641,6.74139883210418,6.31615168021222,6.55413946830853,166.095238095238,172.5,175.9,179.0,169.746478873239,167.151515151515,164.683333333333,168.085106382979,165.177777777778,175.913043478261,168.772727272727,165.384615384615
ST90ORE_a12_4A_11,153.777038461538,116.888516129032,82.1226333333333,64.8974642857143,150.998089552239,112.555705882353,89.2041571428571,79.87235,150.1926,111.362704545455,80.85775,69.3702142857143,0.471683439850849,1.29782355249119,1.90021248840851,2.68975302645982,0.550442945283197,1.31545385342754,1.71296517422606,2.4241964981765,0.53972607140613,1.40568388728006,2.07531605910064,2.97093575016594,0.204347826086957,0.889207547169811,0.290823529411765,209784.5,316364.7667,251379.875,0.18683254091504,0.172088593476951,0.217136943203253,3.60757692307692,13.9732903225806,19.5752333333333,17.4119285714286,3.76255223880597,10.5009852941176,17.1159571428571,19.7212166666667,4.043375,14.1762045454545,20.5632045454545,20.6118095238095,5.22577251280288,3.916591160523,5.07260074443956,175.192307692308,170.548387096774,147.6,146.035714285714,171.388059701493,149.205882352941,146.5,146.833333333333,173.775,161.295454545455,147.795454545455,149.071428571429
