ID_genome_file,Radius0C_08dpi,Radius0C_12dpi,Radius0C_15dpi,Radius0C_19dpi,Radius18C_08dpi,Radius18C_12dpi,Radius18C_15dpi,Radius18C_19dpi,Radius30C_08dpi,Radius30C_12dpi,Radius30C_15dpi,Radius30C_19dpi
ST90ORE_a12_4A_6,0.703448425677905,1.8368685531455,2.88822501008297,4.25238998843069,0.646945421425635,1.62237091477602,2.39966275838844,3.73737137980955,0.595360118009401,1.50161639770257,2.21195431885153,3.34127287867433
ST90ORE_a12_4A_7,0.665774165574284,1.68686918648743,2.45370050882037,3.39250737359403,0.648986615612631,1.61751644109219,2.36145780166045,3.27711260558185,0.674265427232856,1.77597181015181,2.63407731659129,3.6218552293072
ST90ORE_a15_2A_11,0.975014925004434,2.77056104162923,4.24594302577916,5.96822544721292,0.901234250744415,2.40416141034351,3.94703794003218,5.9736815964824,1.04774358972613,2.75788928390998,4.11757850939039,5.82520637841737
ST90ORE_a15_2A_13,0.589288370475229,1.58644581316384,2.22133290139476,3.1476850975738,0.623451482242902,1.54368030267575,2.11119728549459,2.88192238260444,0.590047791685629,1.47333958185606,1.88588587358423,2.51997405191317
ST90ORE_a15_2A_16,0.633401712071605,1.99154154278422,3.14323684458232,4.57933962595349,0.572031164326784,1.76497018681725,2.76879845585427,4.01787291352902,0.476205739933265,1.92498885132221,3.02440133995191,4.4129863689348
ST90ORE_a15_2A_20,0.552575519404767,1.57272364321802,2.32615374216808,3.41760400014605,NA,0.893488217353171,1.60511688632685,2.4028118352467,NA,NA,NA,NA
ST90ORE_a15_2A_6,0.561739974558775,1.60403462485637,2.39339804896971,3.22167860616972,0.451886331152053,1.58132320148024,2.57083369773319,3.59295688678382,0.506580172993634,1.70000238869447,2.70659708910792,3.80703729280222
ST90ORE_a15_2A_8,0.572638382900036,1.38043168172341,1.99788025048314,2.63759101030017,0.567428755111968,1.41790831120557,1.81971132672127,2.32258716740241,0.527307073970661,1.19977250812936,1.57731773170722,1.96564924918389
ST90ORE_a15_3B_1,0.366027340274414,NA,1.6798333742837,2.35910519134572,0.365664656868099,NA,1.6050026576197,2.46086819669575,NA,NA,NA,NA
ST90ORE_a15_3B_19,0.566470944622125,2.17009387797225,3.18473059404579,4.40375647335885,0.558665724576557,2.33670182123252,3.5112321434743,4.70827438486243,0.545488069944583,2.23807862485531,3.46598786531874,4.70736029893485
ST90ORE_a15_3B_4,0.809981277120058,2.4817968580859,3.6515549892845,5.08525005916677,0.669786982299187,2.29074056336928,3.28774011928695,4.54194893394651,0.750049316103796,2.46879065293697,3.59726136855152,5.04672690639238
ST90ORE_a15_3B_5,0.513863127905858,1.20678212638911,1.86157675855458,2.77688194468932,0.459221844861032,1.14917155786211,1.79112722218638,2.79085999297535,0.546082582863947,1.24887539566512,1.85322704721614,2.64743128853614
ST90ORE_a15_3B_6,0.793220789496129,1.83025083119214,2.76661598760398,4.00492526124378,0.711883352301462,1.57820222854297,2.2416170582177,3.34039179444805,0.747323713204099,1.76964104458252,2.77406085532112,4.10544762903825
ST90ORE_a15_3B_9,0.557309595398235,1.40272220706729,2.04833776748044,3.03150021057584,0.536361612043217,1.28520921398039,1.85337629698076,2.54948455967835,0.592948874679437,1.34878421058833,1.95435551757646,2.56988907780125
ST90ORE_a15_4A_10,0.721967778578343,NA,2.73213739177557,3.42248365346974,0.844053985605456,NA,3.0700908164868,3.98481212493398,0.788703827513519,NA,2.78114808088486,3.83888387301041
ST90ORE_a15_4A_11,0.506348903654661,1.30725295673831,2.02510887159916,3.14271548641172,0.542609423552988,1.29800234012491,2.00162314340561,2.90625125532815,0.434659292572321,1.12587873819693,1.695040680348,2.56260113994603
ST90ORE_a15_4A_13,0.489145078808109,1.41353563027481,2.37435173305777,3.51866851521719,0.678888691799282,1.70187918743389,2.70992366326045,3.82173635113569,0.592801918305689,1.70801349727525,2.19577773147144,3.40389186918298
ST90ORE_a15_4A_15,0.584247081360338,1.34905738912205,1.92673881331853,2.61389625065761,0.523330573111229,1.35510213208479,1.99231013703477,2.57990674835676,0.560510354644231,1.5054455784347,2.29514929938241,3.35049768781352
ST90ORE_a15_4A_17,0.446522625011558,1.96473420586933,2.77111228465239,3.73056233210756,0.726875122367047,2.16731544508352,2.99769497836845,3.96623759772063,0.680583833604297,1.7864186599829,2.59534135605541,3.68197857224806
ST90ORE_a15_4A_19,0.549109948456387,1.33651479451419,2.23614578526897,3.52188274507036,0.491496141961199,1.28068813735839,1.92063687311261,2.69273283243797,0.495843977189862,1.33705869777445,2.11329253492235,2.96860596040482
ST90ORE_a15_4A_2,0.480738267176864,1.27608924376843,1.99475612535201,2.97104034417334,0.520676557214755,1.31269710565412,1.87679797974246,2.75524420554559,0.515859882955329,1.33363496873321,1.95109749218705,2.96490703262976
